id,label,description,url,x,y,cluster,weight<Links>,weight<Total link strength>
57/5363,Doug Downey,"<h2><b>Doug Downey</b></h2><h3>dblp_id: 57/5363</h3><h3>DBLP URL: <a href='https://dblp.org/pid/57/5363'>https://dblp.org/pid/57/5363</a></h3><h3>Affiliation: Allen Institute for AI, Northwestern University, Unknown</h3>",https://dblp.org/pid/57/5363,0.2265,0.603,1,18,106
204/7137,Aakanksha Naik,<h2><b>Aakanksha Naik</b></h2><h3>dblp_id: 204/7137</h3><h3>DBLP URL: <a href='https://dblp.org/pid/204/7137'>https://dblp.org/pid/204/7137</a></h3><h3>Affiliation: Carnegie Mellon University (CMU)</h3>,https://dblp.org/pid/204/7137,0.2785,0.4313,8,5,18
05/595,Eric Nyberg,<h2><b>Eric Nyberg</b></h2><h3>dblp_id: 05/595</h3><h3>DBLP URL: <a href='https://dblp.org/pid/05/595'>https://dblp.org/pid/05/595</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/05/595,0.5453,0.6808,8,19,74
03/8155,Graham Neubig,"<h2><b>Graham Neubig</b></h2><h3>dblp_id: 03/8155</h3><h3>DBLP URL: <a href='https://dblp.org/pid/03/8155'>https://dblp.org/pid/03/8155</a></h3><h3>Affiliation: Carnegie Mellon University, USA, Unknown</h3>",https://dblp.org/pid/03/8155,-0.1454,0.4217,8,85,1046
61/2408,Heng Ji,"<h2><b>Heng Ji</b></h2><h3>dblp_id: 61/2408</h3><h3>DBLP URL: <a href='https://dblp.org/pid/61/2408'>https://dblp.org/pid/61/2408</a></h3><h3>Affiliation: University of Illinois at Urbana-Champaign, USA, Unknown</h3>",https://dblp.org/pid/61/2408,0.4837,-0.0312,2,58,510
83/8117,Tushar Khot,<h2><b>Tushar Khot</b></h2><h3>dblp_id: 83/8117</h3><h3>DBLP URL: <a href='https://dblp.org/pid/83/8117'>https://dblp.org/pid/83/8117</a></h3><h3>Affiliation: Allen Institute for AI</h3>,https://dblp.org/pid/83/8117,0.0666,0.7054,2,13,120
69/2756,Amanda Stent,"<h2><b>Amanda Stent</b></h2><h3>dblp_id: 69/2756</h3><h3>DBLP URL: <a href='https://dblp.org/pid/69/2756'>https://dblp.org/pid/69/2756</a></h3><h3>Affiliation: Colby College, USA, Unknown</h3>",https://dblp.org/pid/69/2756,0.3485,-0.0917,2,19,96
115/5870,Aasish Pappu,<h2><b>Aasish Pappu</b></h2><h3>dblp_id: 115/5870</h3><h3>DBLP URL: <a href='https://dblp.org/pid/115/5870'>https://dblp.org/pid/115/5870</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/115/5870,0.5549,0.4182,7,8,54
03/9769,Ann Clifton,<h2><b>Ann Clifton</b></h2><h3>dblp_id: 03/9769</h3><h3>DBLP URL: <a href='https://dblp.org/pid/03/9769'>https://dblp.org/pid/03/9769</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/03/9769,0.2087,-0.3984,7,2,24
81/4050,Gareth Jones,<h2><b>Gareth Jones</b></h2><h3>dblp_id: 81/4050</h3><h3>DBLP URL: <a href='https://dblp.org/pid/81/4050'>https://dblp.org/pid/81/4050</a></h3><h3>Affiliation: Dublin City University</h3>,https://dblp.org/pid/81/4050,-0.4288,-0.5453,7,18,140
40/4518,Joel Tetreault,"<h2><b>Joel Tetreault</b></h2><h3>dblp_id: 40/4518</h3><h3>DBLP URL: <a href='https://dblp.org/pid/40/4518'>https://dblp.org/pid/40/4518</a></h3><h3>Affiliation: Dataminr, USA, Dataminr, Dataminr, Inc., Unknown</h3>",https://dblp.org/pid/40/4518,0.2033,-0.2946,7,41,156
65/3453,Matthew Marge,<h2><b>Matthew Marge</b></h2><h3>dblp_id: 65/3453</h3><h3>DBLP URL: <a href='https://dblp.org/pid/65/3453'>https://dblp.org/pid/65/3453</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/65/3453,0.6937,0.2678,14,13,100
07/7129,Scott Wen-tau Yih,"<h2><b>Scott Wen-tau Yih</b></h2><h3>dblp_id: 07/7129</h3><h3>DBLP URL: <a href='https://dblp.org/pid/07/7129'>https://dblp.org/pid/07/7129</a></h3><h3>Affiliation: Facebook AI Research, Facebook</h3>",https://dblp.org/pid/07/7129,0.2906,0.6974,1,44,804
29/3671,Sungjin Lee,<h2><b>Sungjin Lee</b></h2><h3>dblp_id: 29/3671</h3><h3>DBLP URL: <a href='https://dblp.org/pid/29/3671'>https://dblp.org/pid/29/3671</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/29/3671,0.9398,0.6157,9,11,74
04/9878,Vivian Chen,"<h2><b>Vivian Chen</b></h2><h3>dblp_id: 04/9878</h3><h3>DBLP URL: <a href='https://dblp.org/pid/04/9878'>https://dblp.org/pid/04/9878</a></h3><h3>Affiliation: National Taiwan University, China</h3>",https://dblp.org/pid/04/9878,0.8627,0.5489,9,12,300
00/9012,Jackie Chi Kit Cheung,"<h2><b>Jackie Chi Kit Cheung</b></h2><h3>dblp_id: 00/9012</h3><h3>DBLP URL: <a href='https://dblp.org/pid/00/9012'>https://dblp.org/pid/00/9012</a></h3><h3>Affiliation: Mila / McGill University, McGill University, Canada, Unknown</h3>",https://dblp.org/pid/00/9012,0.679,-0.1826,5,29,140
177/9137,Adam Trischler,<h2><b>Adam Trischler</b></h2><h3>dblp_id: 177/9137</h3><h3>DBLP URL: <a href='https://dblp.org/pid/177/9137'>https://dblp.org/pid/177/9137</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/177/9137,0.2403,-0.2073,5,5,48
148/9178,Mohit Iyyer,"<h2><b>Mohit Iyyer</b></h2><h3>dblp_id: 148/9178</h3><h3>DBLP URL: <a href='https://dblp.org/pid/148/9178'>https://dblp.org/pid/148/9178</a></h3><h3>Affiliation: University of Massachusetts Amherst (Senior Chair), Unknown</h3>",https://dblp.org/pid/148/9178,0.3989,0.8647,1,28,172
182/2034,Su Lin Blodgett,"<h2><b>Su Lin Blodgett</b></h2><h3>dblp_id: 182/2034</h3><h3>DBLP URL: <a href='https://dblp.org/pid/182/2034'>https://dblp.org/pid/182/2034</a></h3><h3>Affiliation: Microsoft Research Montréal, Canada, Microsoft Research</h3>",https://dblp.org/pid/182/2034,-0.2037,1.1189,1,8,54
188/6350,Yi Tay,"<h2><b>Yi Tay</b></h2><h3>dblp_id: 188/6350</h3><h3>DBLP URL: <a href='https://dblp.org/pid/188/6350'>https://dblp.org/pid/188/6350</a></h3><h3>Affiliation: Google, Unknown</h3>",https://dblp.org/pid/188/6350,0.0894,0.3417,15,18,332
38/9282,Yonatan Bisk,"<h2><b>Yonatan Bisk</b></h2><h3>dblp_id: 38/9282</h3><h3>DBLP URL: <a href='https://dblp.org/pid/38/9282'>https://dblp.org/pid/38/9282</a></h3><h3>Affiliation: Carnegie Mellon University (USA), Carnegie Mellon University, CMU, Unknown</h3>",https://dblp.org/pid/38/9282,0.5182,0.7828,9,28,202
153/9556,Aida Nematzadeh,"<h2><b>Aida Nematzadeh</b></h2><h3>dblp_id: 153/9556</h3><h3>DBLP URL: <a href='https://dblp.org/pid/153/9556'>https://dblp.org/pid/153/9556</a></h3><h3>Affiliation: DeepMind, Unknown</h3>",https://dblp.org/pid/153/9556,-0.5936,0.9211,1,12,90
176/5185,Adhi Kuncoro,<h2><b>Adhi Kuncoro</b></h2><h3>dblp_id: 176/5185</h3><h3>DBLP URL: <a href='https://dblp.org/pid/176/5185'>https://dblp.org/pid/176/5185</a></h3><h3>Affiliation: University of Oxford and DeepMind</h3>,https://dblp.org/pid/176/5185,-0.4783,0.7922,1,25,188
67/9012,Alexander Rush,<h2><b>Alexander Rush</b></h2><h3>dblp_id: 67/9012</h3><h3>DBLP URL: <a href='https://dblp.org/pid/67/9012'>https://dblp.org/pid/67/9012</a></h3><h3>Affiliation: Cornell University</h3>,https://dblp.org/pid/67/9012,-0.0969,0.6363,1,34,264
79/9656,Angeliki Lazaridou,"<h2><b>Angeliki Lazaridou</b></h2><h3>dblp_id: 79/9656</h3><h3>DBLP URL: <a href='https://dblp.org/pid/79/9656'>https://dblp.org/pid/79/9656</a></h3><h3>Affiliation: DeepMind, USA, DeepMind (Senior Chair), Unknown</h3>",https://dblp.org/pid/79/9656,-0.5976,0.745,1,27,108
41/6895,Chris Dyer,<h2><b>Chris Dyer</b></h2><h3>dblp_id: 41/6895</h3><h3>DBLP URL: <a href='https://dblp.org/pid/41/6895'>https://dblp.org/pid/41/6895</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/41/6895,-0.3334,0.8235,1,64,818
117/4050,Dan Garrette,<h2><b>Dan Garrette</b></h2><h3>dblp_id: 117/4050</h3><h3>DBLP URL: <a href='https://dblp.org/pid/117/4050'>https://dblp.org/pid/117/4050</a></h3><h3>Affiliation: Google Research</h3>,https://dblp.org/pid/117/4050,-0.2629,0.7026,1,28,84
08/8178,Dani Yogatama,<h2><b>Dani Yogatama</b></h2><h3>dblp_id: 08/8178</h3><h3>DBLP URL: <a href='https://dblp.org/pid/08/8178'>https://dblp.org/pid/08/8178</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/08/8178,-0.4431,1.0108,1,28,250
117/4804,Daniel Fried,<h2><b>Daniel Fried</b></h2><h3>dblp_id: 117/4804</h3><h3>DBLP URL: <a href='https://dblp.org/pid/117/4804'>https://dblp.org/pid/117/4804</a></h3><h3>Affiliation: Facebook AI</h3>,https://dblp.org/pid/117/4804,0.0471,1.0557,1,22,150
89/233-1,David Chiang,"<h2><b>David Chiang</b></h2><h3>dblp_id: 89/233-1</h3><h3>DBLP URL: <a href='https://dblp.org/pid/89/233-1'>https://dblp.org/pid/89/233-1</a></h3><h3>Affiliation: University of Notre Dame, USA, Unknown</h3>",https://dblp.org/pid/89/233-1,-0.0909,0.2537,12,33,112
58/3217,Kevin Duh,"<h2><b>Kevin Duh</b></h2><h3>dblp_id: 58/3217</h3><h3>DBLP URL: <a href='https://dblp.org/pid/58/3217'>https://dblp.org/pid/58/3217</a></h3><h3>Affiliation: Johns Hopkins University, Unknown</h3>",https://dblp.org/pid/58/3217,-0.1744,0.2603,8,44,330
29/2006,Laura Rimell,<h2><b>Laura Rimell</b></h2><h3>dblp_id: 29/2006</h3><h3>DBLP URL: <a href='https://dblp.org/pid/29/2006'>https://dblp.org/pid/29/2006</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/29/2006,-0.9346,0.5495,1,25,132
07/9769,Manaal Faruqui,<h2><b>Manaal Faruqui</b></h2><h3>dblp_id: 07/9769</h3><h3>DBLP URL: <a href='https://dblp.org/pid/07/9769'>https://dblp.org/pid/07/9769</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/07/9769,-0.6815,0.8366,1,46,296
38/8065,Miguel Ballesteros,"<h2><b>Miguel Ballesteros</b></h2><h3>dblp_id: 38/8065</h3><h3>DBLP URL: <a href='https://dblp.org/pid/38/8065'>https://dblp.org/pid/38/8065</a></h3><h3>Affiliation: AWS AI Labs, Unknown</h3>",https://dblp.org/pid/38/8065,-0.0404,0.3867,1,30,302
131/6883,Naomi Saphra,<h2><b>Naomi Saphra</b></h2><h3>dblp_id: 131/6883</h3><h3>DBLP URL: <a href='https://dblp.org/pid/131/6883'>https://dblp.org/pid/131/6883</a></h3><h3>Affiliation: New York University</h3>,https://dblp.org/pid/131/6883,-0.7042,0.6049,1,29,108
90/5204,Noah A. Smith,<h2><b>Noah A. Smith</b></h2><h3>dblp_id: 90/5204</h3><h3>DBLP URL: <a href='https://dblp.org/pid/90/5204'>https://dblp.org/pid/90/5204</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/90/5204,-0.1862,0.8429,1,80,1312
29/4187,Pascale Fung,<h2><b>Pascale Fung</b></h2><h3>dblp_id: 29/4187</h3><h3>DBLP URL: <a href='https://dblp.org/pid/29/4187'>https://dblp.org/pid/29/4187</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/29/4187,0.2993,0.3755,2,16,266
96/4705,Phil Blunsom,<h2><b>Phil Blunsom</b></h2><h3>dblp_id: 96/4705</h3><h3>DBLP URL: <a href='https://dblp.org/pid/96/4705'>https://dblp.org/pid/96/4705</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/96/4705,-0.5857,0.8309,1,16,286
186/7066,Sebastian Ruder,<h2><b>Sebastian Ruder</b></h2><h3>dblp_id: 186/7066</h3><h3>DBLP URL: <a href='https://dblp.org/pid/186/7066'>https://dblp.org/pid/186/7066</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/186/7066,-0.9291,0.4548,3,32,328
121/2036,Swabha Swayamdipta,<h2><b>Swabha Swayamdipta</b></h2><h3>dblp_id: 121/2036</h3><h3>DBLP URL: <a href='https://dblp.org/pid/121/2036'>https://dblp.org/pid/121/2036</a></h3><h3>Affiliation: Allen Institute for Artificial Intelligence</h3>,https://dblp.org/pid/121/2036,-0.2398,1.1546,1,28,166
66/4613,Trevor Cohn,"<h2><b>Trevor Cohn</b></h2><h3>dblp_id: 66/4613</h3><h3>DBLP URL: <a href='https://dblp.org/pid/66/4613'>https://dblp.org/pid/66/4613</a></h3><h3>Affiliation: University of Melbourne, The University of Melbourne, Australia, Unknown</h3>",https://dblp.org/pid/66/4613,-0.3697,0.3675,10,26,444
94/8323,Yangfeng Ji,<h2><b>Yangfeng Ji</b></h2><h3>dblp_id: 94/8323</h3><h3>DBLP URL: <a href='https://dblp.org/pid/94/8323'>https://dblp.org/pid/94/8323</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/94/8323,0.1492,0.7654,9,26,108
122/3274,Yishu Miao,<h2><b>Yishu Miao</b></h2><h3>dblp_id: 122/3274</h3><h3>DBLP URL: <a href='https://dblp.org/pid/122/3274'>https://dblp.org/pid/122/3274</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/122/3274,-0.5466,0.1315,4,7,48
68/5296,Yoav Goldberg,"<h2><b>Yoav Goldberg</b></h2><h3>dblp_id: 68/5296</h3><h3>DBLP URL: <a href='https://dblp.org/pid/68/5296'>https://dblp.org/pid/68/5296</a></h3><h3>Affiliation: Bar Ilan University, Unknown</h3>",https://dblp.org/pid/68/5296,-0.2692,0.6243,1,33,254
07/1501,Yoon Kim,"<h2><b>Yoon Kim</b></h2><h3>dblp_id: 07/1501</h3><h3>DBLP URL: <a href='https://dblp.org/pid/07/1501'>https://dblp.org/pid/07/1501</a></h3><h3>Affiliation: Massachusetts Institute of Technology, MIT, IBM</h3>",https://dblp.org/pid/07/1501,-0.2171,0.6398,1,9,114
11/4619,Yuji Matsumoto,<h2><b>Yuji Matsumoto</b></h2><h3>dblp_id: 11/4619</h3><h3>DBLP URL: <a href='https://dblp.org/pid/11/4619'>https://dblp.org/pid/11/4619</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/11/4619,-0.0983,0.041,8,11,138
192/1872,Angela Fan,<h2><b>Angela Fan</b></h2><h3>dblp_id: 192/1872</h3><h3>DBLP URL: <a href='https://dblp.org/pid/192/1872'>https://dblp.org/pid/192/1872</a></h3><h3>Affiliation: Facebook AI Research</h3>,https://dblp.org/pid/192/1872,-0.556,0.4767,1,51,284
199/2104,Adina Williams,<h2><b>Adina Williams</b></h2><h3>dblp_id: 199/2104</h3><h3>DBLP URL: <a href='https://dblp.org/pid/199/2104'>https://dblp.org/pid/199/2104</a></h3><h3>Affiliation: Facebook AI</h3>,https://dblp.org/pid/199/2104,-0.7598,0.6723,1,24,256
13/2617,Christopher Potts,"<h2><b>Christopher Potts</b></h2><h3>dblp_id: 13/2617</h3><h3>DBLP URL: <a href='https://dblp.org/pid/13/2617'>https://dblp.org/pid/13/2617</a></h3><h3>Affiliation: Stanford University (Chair), Unknown</h3>",https://dblp.org/pid/13/2617,0.0181,0.4957,1,18,134
184/8838,Dieuwke Hupkes,<h2><b>Dieuwke Hupkes</b></h2><h3>dblp_id: 184/8838</h3><h3>DBLP URL: <a href='https://dblp.org/pid/184/8838'>https://dblp.org/pid/184/8838</a></h3><h3>Affiliation: Facebook AI Research</h3>,https://dblp.org/pid/184/8838,-0.6451,0.1378,16,19,134
136/9140,Douwe Kiela,"<h2><b>Douwe Kiela</b></h2><h3>dblp_id: 136/9140</h3><h3>DBLP URL: <a href='https://dblp.org/pid/136/9140'>https://dblp.org/pid/136/9140</a></h3><h3>Affiliation: Facebook, Unknown</h3>",https://dblp.org/pid/136/9140,-0.8048,0.5472,1,34,352
178/8829,Edoardo Ponti,<h2><b>Edoardo Ponti</b></h2><h3>dblp_id: 178/8829</h3><h3>DBLP URL: <a href='https://dblp.org/pid/178/8829'>https://dblp.org/pid/178/8829</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/178/8829,-1.0735,0.2726,3,31,514
153/5568,Ekaterina Vylomova,<h2><b>Ekaterina Vylomova</b></h2><h3>dblp_id: 153/5568</h3><h3>DBLP URL: <a href='https://dblp.org/pid/153/5568'>https://dblp.org/pid/153/5568</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/153/5568,-0.7045,0.0505,3,17,186
213/7927,Emily Dinan,<h2><b>Emily Dinan</b></h2><h3>dblp_id: 213/7927</h3><h3>DBLP URL: <a href='https://dblp.org/pid/213/7927'>https://dblp.org/pid/213/7927</a></h3><h3>Affiliation: Facebook AI Research</h3>,https://dblp.org/pid/213/7927,-0.6732,0.7269,1,10,90
92/6322,Holger Schwenk,<h2><b>Holger Schwenk</b></h2><h3>dblp_id: 92/6322</h3><h3>DBLP URL: <a href='https://dblp.org/pid/92/6322'>https://dblp.org/pid/92/6322</a></h3><h3>Affiliation: Meta AI</h3>,https://dblp.org/pid/92/6322,-0.3298,0.1782,4,16,272
93/11424,Isabelle Augenstein,"<h2><b>Isabelle Augenstein</b></h2><h3>dblp_id: 93/11424</h3><h3>DBLP URL: <a href='https://dblp.org/pid/93/11424'>https://dblp.org/pid/93/11424</a></h3><h3>Affiliation: University of Copenhagen, Denmark, University of Copenhagen (Senior Chair), University of Copenhagen, Unknown</h3>",https://dblp.org/pid/93/11424,-0.7187,-0.0616,3,22,162
21/6793,Luke Zettlemoyer,"<h2><b>Luke Zettlemoyer</b></h2><h3>dblp_id: 21/6793</h3><h3>DBLP URL: <a href='https://dblp.org/pid/21/6793'>https://dblp.org/pid/21/6793</a></h3><h3>Affiliation: University of Washington, University of Washington and Meta, Unknown</h3>",https://dblp.org/pid/21/6793,0.1943,0.9045,1,74,1062
17/2183,Marta R. Costa-jussà,"<h2><b>Marta R. Costa-jussà</b></h2><h3>dblp_id: 17/2183</h3><h3>DBLP URL: <a href='https://dblp.org/pid/17/2183'>https://dblp.org/pid/17/2183</a></h3><h3>Affiliation: Technical University of Catalonia, Meta AI</h3>",https://dblp.org/pid/17/2183,-0.1464,0.0984,4,33,404
99/671k,Miikka Silfverberg,<h2><b>Miikka Silfverberg</b></h2><h3>dblp_id: 99/671k</h3><h3>DBLP URL: <a href='https://dblp.org/pid/99/671k'>https://dblp.org/pid/99/671k</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/99/671k,-0.915,0.1899,3,11,78
32/5243,Mohit Bansal,"<h2><b>Mohit Bansal</b></h2><h3>dblp_id: 32/5243</h3><h3>DBLP URL: <a href='https://dblp.org/pid/32/5243'>https://dblp.org/pid/32/5243</a></h3><h3>Affiliation: University of North Carolina, Chapel Hill, Unknown</h3>",https://dblp.org/pid/32/5243,0.4769,0.4116,1,62,420
44/8358,Pontus Stenetorp,"<h2><b>Pontus Stenetorp</b></h2><h3>dblp_id: 44/8358</h3><h3>DBLP URL: <a href='https://dblp.org/pid/44/8358'>https://dblp.org/pid/44/8358</a></h3><h3>Affiliation: University College London, Unknown</h3>",https://dblp.org/pid/44/8358,0.4446,0.7917,1,20,102
182/2556,Robin Jia,<h2><b>Robin Jia</b></h2><h3>dblp_id: 182/2556</h3><h3>DBLP URL: <a href='https://dblp.org/pid/182/2556'>https://dblp.org/pid/182/2556</a></h3><h3>Affiliation: University of Southern California</h3>,https://dblp.org/pid/182/2556,0.1253,1.0294,1,20,138
23/90,Roger Levy,"<h2><b>Roger Levy</b></h2><h3>dblp_id: 23/90</h3><h3>DBLP URL: <a href='https://dblp.org/pid/23/90'>https://dblp.org/pid/23/90</a></h3><h3>Affiliation: Massachusetts Institute of Technology, Unknown</h3>",https://dblp.org/pid/23/90,-0.6542,0.5497,1,7,28
146/4361,Ryan Cotterell,"<h2><b>Ryan Cotterell</b></h2><h3>dblp_id: 146/4361</h3><h3>DBLP URL: <a href='https://dblp.org/pid/146/4361'>https://dblp.org/pid/146/4361</a></h3><h3>Affiliation: ETH Zürich (Switzerland), University of Cambridge, ETH Zurich, ETH Zürich (Senior Chair), ETH Zürich, Unknown</h3>",https://dblp.org/pid/146/4361,-0.9996,0.3941,3,29,344
116/0502,Samuel R. Bowman,<h2><b>Samuel R. Bowman</b></h2><h3>dblp_id: 116/0502</h3><h3>DBLP URL: <a href='https://dblp.org/pid/116/0502'>https://dblp.org/pid/116/0502</a></h3><h3>Affiliation: New York University</h3>,https://dblp.org/pid/116/0502,-0.5183,0.7205,1,15,118
18/3348-1,Sebastian Riedel,<h2><b>Sebastian Riedel</b></h2><h3>dblp_id: 18/3348-1</h3><h3>DBLP URL: <a href='https://dblp.org/pid/18/3348-1'>https://dblp.org/pid/18/3348-1</a></h3><h3>Affiliation: University College London and Facebook AI Research</h3>,https://dblp.org/pid/18/3348-1,-0.4252,0.6374,1,38,186
64/8153,Siva Reddy,"<h2><b>Siva Reddy</b></h2><h3>dblp_id: 64/8153</h3><h3>DBLP URL: <a href='https://dblp.org/pid/64/8153'>https://dblp.org/pid/64/8153</a></h3><h3>Affiliation: McGill University and Mila (Canada), McGill University, Canada, McGill University, Unknown</h3>",https://dblp.org/pid/64/8153,-0.8573,0.0734,3,34,164
275/3258,Ves Stoyanov,<h2><b>Ves Stoyanov</b></h2><h3>dblp_id: 275/3258</h3><h3>DBLP URL: <a href='https://dblp.org/pid/275/3258'>https://dblp.org/pid/275/3258</a></h3><h3>Affiliation: Facebook AI</h3>,https://dblp.org/pid/275/3258,0.3765,0.7901,1,15,320
305/7414,Zeerak Talat,<h2><b>Zeerak Talat</b></h2><h3>dblp_id: 305/7414</h3><h3>DBLP URL: <a href='https://dblp.org/pid/305/7414'>https://dblp.org/pid/305/7414</a></h3><h3>Affiliation: University of Sheffield</h3>,https://dblp.org/pid/305/7414,-0.5319,-0.1965,1,7,28
11/7536,Chenghua Lin,"<h2><b>Chenghua Lin</b></h2><h3>dblp_id: 11/7536</h3><h3>DBLP URL: <a href='https://dblp.org/pid/11/7536'>https://dblp.org/pid/11/7536</a></h3><h3>Affiliation: University of Sheffield (UK), Department of Computer Science, University of Sheffield, Unknown</h3>",https://dblp.org/pid/11/7536,0.6046,-0.2915,10,20,166
95/3737,Advaith Siddharthan,"<h2><b>Advaith Siddharthan</b></h2><h3>dblp_id: 95/3737</h3><h3>DBLP URL: <a href='https://dblp.org/pid/95/3737'>https://dblp.org/pid/95/3737</a></h3><h3>Affiliation: The Open University (Senior Chair), Unknown</h3>",https://dblp.org/pid/95/3737,0.1229,-0.2485,2,9,54
21/3710,Ehud Reiter,<h2><b>Ehud Reiter</b></h2><h3>dblp_id: 21/3710</h3><h3>DBLP URL: <a href='https://dblp.org/pid/21/3710'>https://dblp.org/pid/21/3710</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/21/3710,0.0408,-0.4024,5,20,154
m/KathleenMcKeown,Kathleen McKeown,"<h2><b>Kathleen McKeown</b></h2><h3>dblp_id: m/KathleenMcKeown</h3><h3>DBLP URL: <a href='https://dblp.org/pid/m/KathleenMcKeown'>https://dblp.org/pid/m/KathleenMcKeown</a></h3><h3>Affiliation: Columbia University, USA, and Amazon AWS AI Labs, Unknown</h3>",https://dblp.org/pid/m/KathleenMcKeown,0.4341,0.2491,2,48,362
30/4465,Kees van Deemter,<h2><b>Kees van Deemter</b></h2><h3>dblp_id: 30/4465</h3><h3>DBLP URL: <a href='https://dblp.org/pid/30/4465'>https://dblp.org/pid/30/4465</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/30/4465,0.0355,-0.4589,5,21,152
136/9233,Marek Rei,"<h2><b>Marek Rei</b></h2><h3>dblp_id: 136/9233</h3><h3>DBLP URL: <a href='https://dblp.org/pid/136/9233'>https://dblp.org/pid/136/9233</a></h3><h3>Affiliation: Imperial College London, Unknown</h3>",https://dblp.org/pid/136/9233,-1.1362,0.3485,3,23,160
65/6264,Maria Liakata,"<h2><b>Maria Liakata</b></h2><h3>dblp_id: 65/6264</h3><h3>DBLP URL: <a href='https://dblp.org/pid/65/6264'>https://dblp.org/pid/65/6264</a></h3><h3>Affiliation: Queen Mary University of London (Senior Chair), Unknown</h3>",https://dblp.org/pid/65/6264,0.2622,-0.3747,10,27,208
34/1998,Nizar Habash,<h2><b>Nizar Habash</b></h2><h3>dblp_id: 34/1998</h3><h3>DBLP URL: <a href='https://dblp.org/pid/34/1998'>https://dblp.org/pid/34/1998</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/34/1998,-0.0127,-0.1067,2,47,330
55/1330,Owen Rambow,<h2><b>Owen Rambow</b></h2><h3>dblp_id: 55/1330</h3><h3>DBLP URL: <a href='https://dblp.org/pid/55/1330'>https://dblp.org/pid/55/1330</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/55/1330,0.1231,-0.0758,2,31,324
04/696,Rebecca J. Passonneau,<h2><b>Rebecca J. Passonneau</b></h2><h3>dblp_id: 04/696</h3><h3>DBLP URL: <a href='https://dblp.org/pid/04/696'>https://dblp.org/pid/04/696</a></h3><h3>Affiliation: Unknown</h3>,https://dblp.org/pid/04/696,0.4081,-0.2042,2,14,74
54/2140,Alessandro Moschitti,"<h2><b>Alessandro Moschitti</b></h2><h3>dblp_id: 54/2140</h3><h3>DBLP URL: <a href='https://dblp.org/pid/54/2140'>https://dblp.org/pid/54/2140</a></h3><h3>Affiliation: Amazon Alexa, Unknown</h3>",https://dblp.org/pid/54/2140,-0.2972,-0.7773,11,40,616
69/8699,Afra Alishahi,"<h2><b>Afra Alishahi</b></h2><h3>dblp_id: 69/8699</h3><h3>DBLP URL: <a href='https://dblp.org/pid/69/8699'>https://dblp.org/pid/69/8699</a></h3><h3>Affiliation: Tilburg University, Unknown</h3>",https://dblp.org/pid/69/8699,-0.9853,-0.3433,16,11,104
17/1494,Alexis Palmer,"<h2><b>Alexis Palmer</b></h2><h3>dblp_id: 17/1494</h3><h3>DBLP URL: <a href='https://dblp.org/pid/17/1494'>https://dblp.org/pid/17/1494</a></h3><h3>Affiliation: University of Colorado Boulder, University of North Texas</h3>",https://dblp.org/pid/17/1494,-0.1258,-0.0156,3,26,134
v/AlineVillavicencio,Aline Villavicencio,"<h2><b>Aline Villavicencio</b></h2><h3>dblp_id: v/AlineVillavicencio</h3><h3>DBLP URL: <a href='https://dblp.org/pid/v/AlineVillavicencio'>https://dblp.org/pid/v/AlineVillavicencio</a></h3><h3>Affiliation: University of Sheffield, UK, Unknown</h3>",https://dblp.org/pid/v/AlineVillavicencio,-0.8899,-0.3466,4,13,116
14/6532,Anna Korhonen,<h2><b>Anna Korhonen</b></h2><h3>dblp_id: 14/6532</h3><h3>DBLP URL: <a href='https://dblp.org/pid/14/6532'>https://dblp.org/pid/14/6532</a></h3><h3>Affiliation: University of Cambridge</h3>,https://dblp.org/pid/14/6532,-1.2182,0.2486,3,38,986
